cell_id,iso3,country,year,variable,value,source_id,source_url,snapshot_source_url,retrieval_status,evidence_type,quality_code,local_path,evidence_href,downloadable_local,evidence_label,evidence_note
AUS:2020:foreign_born,AUS,Australia,2020,foreign_born,7672450,S0112,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",retrieved,local_snapshot,A,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUS:2020:foreign_born_pct_pop,AUS,Australia,2020,foreign_born_pct_pop,0.299129627504089,S0112,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",retrieved,local_snapshot,A,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUS:2021:year,AUS,Australia,2021,year,2021,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
AUS:2021:population,AUS,Australia,2021,population,25685412,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUS:2021:foreign_born,AUS,Australia,2021,foreign_born,7525860,S0112,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",retrieved,local_snapshot,A,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUS:2021:foreign_born_pct_pop,AUS,Australia,2021,foreign_born_pct_pop,0.2930013347654303,S0112,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",retrieved,local_snapshot,A,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUS:2022:year,AUS,Australia,2022,year,2022,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
AUS:2022:population,AUS,Australia,2022,population,26018721,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUS:2022:foreign_born,AUS,Australia,2022,foreign_born,7681720,S0112,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",retrieved,local_snapshot,A,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUS:2022:foreign_born_pct_pop,AUS,Australia,2022,foreign_born_pct_pop,0.29523818638125987,S0112,"https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/AUS.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",retrieved,local_snapshot,A,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,sources/S0112_sdmx-oecd-org_aus-w-a-b14-t-z-z-ps_a3472957a756.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2010:year,AUT,Austria,2010,year,2010,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
AUT:2010:population,AUT,Austria,2010,population,8363404,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2010:foreign_born,AUT,Austria,2010,foreign_born,1274901,S0071,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2010:foreign_born_pct_pop,AUT,Austria,2010,foreign_born_pct_pop,0.15243805034409436,S0071,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2010:foreign_nationals,AUT,Austria,2010,foreign_nationals,879102,S0048,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2010:foreign_nationals_pct_pop,AUT,Austria,2010,foreign_nationals_pct_pop,0.10511294205086828,S0048,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2010:irregular_proxy_detections,AUT,Austria,2010,irregular_proxy_detections,15220,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2011:year,AUT,Austria,2011,year,2011,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
AUT:2011:population,AUT,Austria,2011,population,8391643,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2011:foreign_born,AUT,Austria,2011,foreign_born,1294224,S0071,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2011:foreign_born_pct_pop,AUT,Austria,2011,foreign_born_pct_pop,0.15422772393916184,S0071,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2011:foreign_nationals,AUT,Austria,2011,foreign_nationals,908591,S0048,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2011:foreign_nationals_pct_pop,AUT,Austria,2011,foreign_nationals_pct_pop,0.10827331429613962,S0048,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2011:irregular_proxy_detections,AUT,Austria,2011,irregular_proxy_detections,20080,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2012:year,AUT,Austria,2012,year,2012,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
AUT:2012:population,AUT,Austria,2012,population,8429991,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2012:foreign_born,AUT,Austria,2012,foreign_born,1322656,S0071,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2012:foreign_born_pct_pop,AUT,Austria,2012,foreign_born_pct_pop,0.1568988626441001,S0071,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2012:foreign_nationals,AUT,Austria,2012,foreign_nationals,946610,S0048,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2012:foreign_nationals_pct_pop,AUT,Austria,2012,foreign_nationals_pct_pop,0.1122907485903603,S0048,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,sources/S0048_ec-europa-eu_migr-pop1ctz_0c2498dc159b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2012:irregular_proxy_detections,AUT,Austria,2012,irregular_proxy_detections,23135,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2013:year,AUT,Austria,2013,year,2013,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
AUT:2013:population,AUT,Austria,2013,population,8479823,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2013:foreign_born,AUT,Austria,2013,foreign_born,1364003,S0071,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
AUT:2013:foreign_born_pct_pop,AUT,Austria,2013,foreign_born_pct_pop,0.16085276779951657,S0071,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=AT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,sources/S0071_ec-europa-eu_migr-pop3ctb_f2ff2957fd64.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
