Scope,Country,ISO3,Topic / variable(s),Years,Source name,Source URL,Local path,Status,HTTP,Bytes,Verification / notes
Country,Taiwan,TWN,irregular_proxy_overstayers,2011;2012;2013;2019;2020;2021;2022,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",https://statdb.mol.gov.tw/html/mon/212070.pdf,sources\002_212070.pdf_07657cd5b1,downloaded,200,71655,"retrieved_reference_file_or_page absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2011. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable. absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2012. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable. absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2013. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable. absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2020. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable. absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2021. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable. absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2022. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable. absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2019. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable."
Country,Taiwan,TWN,foreign_nationals,2012;2013;2014;2015;2016;2017;2018;2019;2020;2021,"Taiwan Ministry of the Interior, Department of Statistics (內政統計通報), foreign residents 外僑居留人數",https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8xNjA3NS8yZTk5ODk4OC05MTI4LTQ3Y2MtYTUwZi0yZjIwNzkzODk4ZDUucGRm&n=Mi7lpJbnsY3kurrlo6sucGRm&icon=.pdf,sources\003_Download.ashx_2bc1d410fe,downloaded,200,339201,"retrieved_reference_file_or_page Foreign residents holding a valid resident certificate (外僑居留人數), year-end 31 December. INCLUDES migrant workers (移工), who are roughly 75-84% of the total. EXCLUDES people from Mainland China, Hong Kong and Macau (including Mainland Chinese spouses 陸配), who are counted separately. Series on this basis begins in 2012; 2010 and 2011 are not available on a comparable basis."
Country,Taiwan,TWN,irregular_proxy_overstayers,2014;2015;2016;2017;2018;2019,"National Immigration Agency (內政部移民署), reported by the Legislative Yuan Budget Center | National Immigration Agency / Ministry of Labor (失聯移工), reported by the Legislative Yuan Budget Center",https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,sources\004_Detail.aspx_c4cd30fbd1,downloaded,200,145035,retrieved_reference_file_or_page Reference date 31 December 2014. Administrative register count of overstaying foreign nationals: 49265 overstaying residence (逾期居留) plus 19733 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures. Reference date 31 December 2015. Administrative register count of overstaying foreign nationals: 56557 overstaying residence (逾期居留) plus 20865 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures. Reference date 31 December 2016. Administrative register count of overstaying foreign nationals: 58700 overstaying residence (逾期居留) plus 20692 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures. Reference date 31 December 2017. Administrative register count of overstaying foreign nationals: 56675 overstaying residence (逾期居留) plus 23234 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures. Reference date 31 December 2018. Administrative register count of overstaying foreign nationals: 54681 overstaying residence (逾期居留) plus 35284 overstaying visit (逾期停留). Source is a Legislative Yuan Budget Center report (Oct 2019) reproducing NIA figures. Reference date 31 July 2019 (not year-end). Administrative count of absconded/missing migrant workers (失聯移工) not yet located - a DIFFERENT series from the 逾期停留/居留 overstayer counts above and not additive with them.
Country,Taiwan,TWN,population,2017;2018;2019;2020;2021;2022,"內政部統計處 內政統計月報 115年5月 (MOI Dept. of Statistics, Monthly Bulletin of Interior Statistics, May 2026)",https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8yMzQ1NC85M2FlNzY2MC0xMDEwLTQxNGQtOGQ4NC00NjM3ZDE2ZjY4ZTcucGRm&n=MTE1MDUucGRm,sources\005_Download.ashx_3de821c74e,downloaded,200,2610893,"retrieved_reference_file_or_page Year-end (31 Dec) registered household population (年底戶籍登記人口), ROC year 106. Exact figure as printed (not rounded). Cross-checked: rounds to the same thousands value published in DGBAS Statistical Yearbook of the ROC 2024 Table 3 'General situation of population' (end of year) (https://ws.dgbas.gov.tw/001/Upload/464/relfile/10924/232173/y003.pdf). Year-end (31 Dec) registered household population (年底戶籍登記人口), ROC year 107. Exact figure as printed (not rounded). Cross-checked: rounds to the same thousands value published in DGBAS Statistical Yearbook of the ROC 2024 Table 3 'General situation of population' (end of year) (https://ws.dgbas.gov.tw/001/Upload/464/relfile/10924/232173/y003.pdf). Year-end (31 Dec) registered household population (年底戶籍登記人口), ROC year 108. Exact figure as printed (not rounded). Cross-checked: rounds to the same thousands value published in DGBAS Statistical Yearbook of the ROC 2024 Table 3 'General situation of population' (end of year) (https://ws.dgbas.gov.tw/001/Upload/464/relfile/10924/232173/y003.pdf). Year-end (31 Dec) registered household population (年底戶籍登記人口), ROC year 109. Exact figure as printed (not rounded). Cross-checked: rounds to the same thousands value published in DGBAS Statistical Yearbook of the ROC 2024 Table 3 'General situation of population' (end of year) (https://ws.dgbas.gov.tw/001/Upload/464/relfile/10924/232173/y003.pdf). Year-end (31 Dec) registered household population (年底戶籍登記人口), ROC year 110. Exact figure as printed (not rounded). Cross-checked: rounds to the same thousands value published in DGBAS Statistical Yearbook of the ROC 2024 Table 3 'General situation of population' (end of year) (https://ws.dgbas.gov.tw/001/Upload/464/relfile/10924/232173/y003.pdf). Year-end (31 Dec) registered household population (年底戶籍登記人口), ROC year 111. Exact figure as printed (not rounded). Cross-checked: rounds to the same thousands value published in DGBAS Statistical Yearbook of the ROC 2024 Table 3 'General situation of population' (end of year) (https://ws.dgbas.gov.tw/001/Upload/464/relfile/10924/232173/y003.pdf)."
Country,Taiwan,TWN,foreign_nationals,2022,"Taiwan Ministry of the Interior, Department of Statistics (內政統計通報), foreign residents 外僑居留人數",https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8yMTkxNi9jYmRkNDNlYy0wOGU0LTRjMzMtOTBjMy05MGYyOGEyZjE3NDIucGRm&n=MTE05bm056ysMTbpgLHlhafmlL%2FntbHoqIjpgJrloLFf5aSW5YOR566h55CGLnBkZg%3D%3D&icon=.pdf,sources\006_Download.ashx_0c3547f9a5,downloaded,200,174451,"retrieved_reference_file_or_page Foreign residents holding a valid resident certificate (外僑居留人數), year-end 31 December. INCLUDES migrant workers (移工), who are roughly 75-84% of the total. EXCLUDES people from Mainland China, Hong Kong and Macau (including Mainland Chinese spouses 陸配), who are counted separately. Series on this basis begins in 2012; 2010 and 2011 are not available on a comparable basis."
Country,Taiwan,TWN,foreign_workers,2011,"Ministry of Labor (勞動部) Labour Statistics Database, monthly statistics Table 12-2 ""Foreign Workers in Taiwan by Work Responsibilities""",https://statdb.mol.gov.tw/html/mon/c12020.pdf,sources\007_c12020.pdf_319aeff379,downloaded,200,41998,"retrieved_reference_file_or_page Stock at year-end 31 Dec 2011 (row labelled ""End of 2011"" = 民國100年底). SUBSET, NOT THE TOTAL: migrant workers (移工) holding a valid employment permit in productive industries plus social welfare (產業及社福外籍勞工/移工) only; excludes professionals, students, spouses and other foreign residents. Read from a primary published table (PDF). Cross-checked against the same database's Table 12-3 ""Foreign Workers in Taiwan by Nationality"" (https://statdb.mol.gov.tw/html/mon/c12030.pdf), whose End-of-2011 row gives the identical 425660 and decomposes exactly: industry 227806 (27329+59824+70695+69955+3) plus social welfare 197854 (148080+23017+1068+25688+1) = 425660. Both tables start at End of 2011, so 2010 is not available from this source."
Country,Thailand,THA,population,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,sources\001_SP.POP.TOTL_80953ad53b,downloaded,200,17637,"retrieved_reference_file_or_page Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026."
Country,Thailand,THA,foreign_born,2010;2015;2020,UN DESA International Migrant Stock (World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/CHN;IND;PHL;RUS;ZAF;SUR;THA/indicator/SM.POP.TOTL?format=json&date=2010:2022&per_page=200,sources\002_SM.POP.TOTL_16f81ab86b,downloaded,200,19399,"retrieved_api_or_data UN estimate (not annual); mid-year benchmark year only; retrieved from World Bank mirror of UN DESA International Migrant Stock, accessed 2026-08"
Country,Thailand,THA,foreign_nationals,2018,IOM / United Nations Thailand - Thailand Migration Report 2019 (Table 1.1 Estimated non-Thai population in Thailand),https://thailand.un.org/en/download/13750/50831,sources\003_50831.html_2f3bc8f8a3,downloaded,200,15387663,"retrieved_reference_file_or_page Expert estimate compiled from Ministry of Labour / Department of Employment registration and immigration records, as of November 2018 (nearest available benchmark to 2021, no comparable in-range 2021 figure published); comprises low-skilled migrant workers 3897598 (MOU work permits 850302, permits registered in Thailand 2214298, seasonal 21561, irregular 811437), professional/skilled 112834, temporary stay 150707, special-law workers 49403, tertiary students 31571, ethnic minorities and hill tribes 66483, stateless persons 486440, refugees and asylum seekers 103425; the last two groups are not foreign nationals in the strict sense, so this over-states the resident foreign-citizen stock"
Country,Turkey,TUR,population,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,sources\001_SP.POP.TOTL_80953ad53b,downloaded,200,17637,"retrieved_reference_file_or_page Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026."
Country,Turkey,TUR,foreign_nationals,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/TUR.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",sources\002_TUR.W.A.B15._T._Z._Z.PS_f20d2cc834,downloaded,200,7215,"retrieved_api_or_data Foreign nationals registered in the Address Based Population Registration System (ABPRS/ADNKS), TurkStat, as compiled by OECD IMD. Reference date 31 December. EXCLUDES Syrians under temporary protection, who are registered separately (approx. 3.6 million in 2021)."
Country,Turkey,TUR,irregular_proxy_detections,2010;2014;2015;2018;2019;2020;2022,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,sources\003_guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakala.html_729a43ec66,downloaded,200,73651,"retrieved_reference_file_or_page ENFORCEMENT/TRANSIT FLOW, not a stock: number of irregular migrants apprehended during calendar year 2010. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection are excluded from this series. goc.gov.tr publishes the series only as images; value read from DHA reporting quoting GIB verbatim ('en az yakalandigi yil 32 bin 667 ile 2010 oldu'). ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2014. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded. Verbatim: '2014te 58 bin 647 duzensiz gocmen yakalanirken'. ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2015. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded. ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2018. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded. ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2019 (peak year on record). Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded. Independently corroborated at 454,662 by AIDA/ECRE country report on Turkiye citing PMM. ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2020 (COVID-19 border closures). Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded. ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2022. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded. Verbatim: '2022de 285 bin 27'."
Country,Turkey,TUR,foreign_born,2014;2015;2016;2017;2018;2019;2020;2021;2022,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/TUR.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",sources\004_TUR.W.A.B14._T._Z._Z.PS_41e8fd0fc0,downloaded,200,6517,"retrieved_api_or_data Foreign-born population, OECD IMD series sourced from TurkStat address-based registration. CAUTION - CORRECTED NOTE: an earlier note asserted this series includes Syrians under temporary protection. Comparison against UN DESA International Migrant Stock 2024 contradicts that: UN DESA reports 6,580,295 for Turkey in 2020 against 2,609,982 here, and the ~4.0 million gap is close to the number of Syrians under temporary protection at that date. The treatment of Syrians is therefore unresolved and Turkey should be verified against TurkStat directly before use. Turkey's foreign_nationals series definitely excludes them."
Country,Turkey,TUR,irregular_proxy_detections,2021,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) data tabulated in Turkiye'nin Duzensiz Gocle Mucadele Stratejisine Iliskin Bir Degerlendirme (DergiPark),https://dergipark.org.tr/tr/download/article-file/3843070,sources\005_3843070.html_8c6d291426,downloaded,200,1176954,"retrieved_reference_file_or_page ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2021. Administrative apprehension count published by DGMM/PMM (cited as GIB 2024h). Syrians under temporary protection excluded. Same value also appears in the AYBU-GPM Turkiye Goc ve Insan Hareketlilikleri Yillik Raporu 2021. The adjacent values in this source for 2019, 2020, 2022 and 2023 match the DGMM figures exactly, which anchors the 2021 reading."
Country,United Kingdom,GBR,population,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,sources\001_SP.POP.TOTL_80953ad53b,downloaded,200,17637,"retrieved_reference_file_or_page Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026."
Country,United Kingdom,GBR,foreign_born,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=UK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,sources\002_migr_pop3ctb.json_c981f69765,downloaded,200,3173,retrieved_api_or_data stock at 1 Jan; c_birth=FOR (born in a foreign country); Eurostat UK series ends at 1 Jan 2019
Country,United Kingdom,GBR,foreign_nationals,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=UK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,sources\003_migr_pop1ctz.json_d3ff917c7b,downloaded,200,3191,retrieved_api_or_data stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless); Eurostat UK series ends at 1 Jan 2019
Country,United Kingdom,GBR,irregular_proxy_detections,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,sources\004_table.html_197b34a1e6,downloaded,200,8630,"retrieved_reference_file_or_page Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
Country,United Kingdom,GBR,irregular_stock,2017,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off - Appendix E corrected estimates",https://www.pewresearch.org/global/2019/11/13/eu-unauthorized-immigrants-appendix-e-updated-unauthorized-immigrant-population-estimates-for-europe-and-the-united-kingdom-2014-2017/,sources\005_eu-unauthorized-immigrants-appendix-e-updated-unauthorized-immigrant-population-.html_b7fa0bbc37,downloaded,200,477128,"retrieved_reference_file_or_page Pew residual method, EXCLUDING asylum seekers awaiting a decision; published range 700000-900000, value is the midpoint. This corrected figure supersedes the original report estimate of 800000-1200000, which wrongly treated holders of indefinite leave to remain as unauthorized. Corrected series for 2014-2016 was not machine-readable and is therefore omitted."
Country,United Kingdom,GBR,foreign_born;foreign_nationals,2020,"ONS, Population of the UK by country of birth and nationality",https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/internationalmigration/bulletins/ukpopulationbycountryofbirthandnationality/yearendingjune2020,sources\006_yearendingjune2020.html_ecd9cecdea,downloaded,200,90593,"retrieved_reference_file_or_page estimate for year ending June 2020 (Annual Population Survey), NOT stock at 1 Jan; non-UK-born population; published rounded to the nearest 0.1 million, so value is exact only to +/-50000; series discontinued after June 2021; not comparable with the Eurostat 1 Jan series estimate for year ending June 2020 (Annual Population Survey), NOT stock at 1 Jan; non-British national population; published rounded to the nearest 0.1 million, so value is exact only to +/-50000; series discontinued after June 2021; not comparable with the Eurostat 1 Jan series"
Country,United Kingdom,GBR,foreign_born;foreign_nationals,2021,"ONS, Population of the UK by country of birth and nationality",https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/internationalmigration/bulletins/ukpopulationbycountryofbirthandnationality/yearendingjune2021,sources\007_yearendingjune2021.html_fa6ba78fde,downloaded,200,92069,"retrieved_reference_file_or_page estimate for year ending June 2021 (Annual Population Survey), NOT stock at 1 Jan; non-UK-born population; published rounded to the nearest 0.1 million, so value is exact only to +/-50000; series discontinued after June 2021; not comparable with the Eurostat 1 Jan series estimate for year ending June 2021 (Annual Population Survey), NOT stock at 1 Jan; non-British national population; published rounded to the nearest 0.1 million, so value is exact only to +/-50000; series discontinued after June 2021; not comparable with the Eurostat 1 Jan series"
Country,United States,USA,population,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,sources\001_SP.POP.TOTL_80953ad53b,downloaded,200,17637,"retrieved_reference_file_or_page Total resident population, mid-year estimate. Retrieved via World Bank API, August 2026."
Country,United States,USA,foreign_born,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/USA.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",sources\002_USA.W.A.B14._T._Z._Z.PS_51f4ef2752,downloaded,200,7131,"retrieved_api_or_data Foreign-born resident population, Census Bureau American Community Survey 1-year estimates, as compiled by OECD IMD. The 2020 value derives from the ACS 2020 experimental estimates because the standard 2020 1-year release was not published."
Country,United States,USA,foreign_nationals,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/USA.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",sources\003_USA.W.A.B15._T._Z._Z.PS_be22cab31f,downloaded,200,7258,"retrieved_api_or_data Non-citizen (foreign national) resident population from the Census Bureau American Community Survey, as compiled by OECD IMD. OECD publishes some values with decimals; rounded to the nearest whole person here."
Country,United States,USA,irregular_stock,2010;2011;2012;2013;2014;2015;2016;2017;2018,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1 | DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1 (pre-revision entry) | DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1 (pre-update entry)",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,sources\004_unauthorized_immigrant_population_estimates_2015_-_2018.pdf_30145eabb4,downloaded,200,876526,"retrieved_reference_file_or_page Modelled resident stock (ACS residual method), reference date 1 January 2010. AMBIGUITY FLAG: Table A2-1 prints TWO values for 2010 (10,790,000 and 11,590,000) reflecting a revision to align with the 2010 Census. 11,590,000 is recorded here because it is continuous with the 2011-2018 series; 10,790,000 is retained as an alternative row. Verify against the PDF before publication. Value read independently by two extractions. Modelled resident stock (ACS residual method), reference date 1 January 2011. Read directly from Table A2-1 and independently confirmed by a second extraction. CORRECTION: an earlier pass recorded 11,600,000 from a rounded chart; that value was wrong. Modelled resident stock (ACS residual method), reference date 1 January 2012. Read directly from Table A2-1; confirmed by two independent extractions. Modelled resident stock (ACS residual method), reference date 1 January 2013. Read directly from Table A2-1; confirmed by two independent extractions. Modelled resident stock (ACS residual method), reference date 1 January 2014. Read directly from Table A2-1; confirmed by two independent extractions. Modelled resident stock (ACS residual method), reference date 1 January 2015. AMBIGUITY FLAG: Table A2-1 prints TWO values for 2015 (11,960,000 and 11,440,000) reflecting a methodology update. 11,440,000 is recorded as the report's current-methodology figure; 11,960,000 is retained as an alternative row. Verify against the PDF before publication. Modelled resident stock (ACS residual method), reference date 1 January 2016. Read directly from Table A2-1; confirmed by two independent extractions. Modelled resident stock (ACS residual method), reference date 1 January 2017. Read directly from Table A2-1; confirmed by two independent extractions. Modelled resident stock (ACS residual method), reference date 1 January 2018. Read directly from Table A2-1; confirmed by two independent extractions. NOTE: the later DHS report (Baker & Warren 2024) revises January 2018 to 11,570,000; that revision is in the Long sheet. ALTERNATIVE ENTRY for 1 January 2010. Table A2-1 prints two 2010 values; this is the lower one, understood to precede the revision aligning estimates with the 2010 Census. Not continuous with 2011-2018. ALTERNATIVE ENTRY for 1 January 2015. Table A2-1 prints two 2015 values; this is the higher one, understood to precede the methodology update applied to 2016-2018."
Country,United States,USA,irregular_stock,2019;2020;2022,"DHS Office of Homeland Security Statistics (Baker & Warren 2024), Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2018-January 2022, as reproduced in Choices Magazine (AAEA)",https://www.choicesmagazine.org/UserFiles/file/cmsarticle_991.pdf,sources\005_cmsarticle_991.pdf_7b10c6d7d6,downloaded,200,630921,"retrieved_reference_file_or_page Modelled resident stock (ACS-based residual method). Reference date 1 January 2019. The ohss.dhs.gov PDF returns HTTP 403; value read from Table 3 of the AAEA Choices Magazine article, which reproduces the DHS/OHSS table with full attribution to Baker and Warren (2024). Modelled resident stock (ACS-based residual method). Reference date 1 January 2020. The ohss.dhs.gov PDF returns HTTP 403; value read from Table 3 of the AAEA Choices Magazine article, which reproduces the DHS/OHSS table with full attribution. DHS published NO January 2021 estimate because the 2020 ACS was unusable for this purpose. Modelled resident stock (ACS-based residual method). Reference date 1 January 2022. Read from Table 3 of the AAEA Choices Magazine article reproducing the DHS/OHSS table. Independently corroborated at 10.99 million by the Social Security Bulletin (SSA, v85n2) and by US House Judiciary testimony (HHRG-119-JU10-Wstate-RodriguezJ)."
Country,United States,USA,irregular_stock,2021;2022,"Pew Research Center, Q&A: How Pew Research Center estimates the number of unauthorized immigrants living in the U.S. (22 August 2025)",https://www.pewresearch.org/short-reads/2025/08/22/qa-how-pew-research-center-estimates-the-number-of-unauthorized-immigrants-living-in-the-us/,sources\006_qa-how-pew-research-center-estimates-the-number-of-unauthorized-immigrants-livin.html_f2809b6b07,downloaded,200,417979,"retrieved_reference_file_or_page Modelled resident stock (augmented residual method, ACS-based). Reference year 2021. 2025 revised vintage; source states the population 'grew from an estimated 10.5 million to 14 million' between 2021 and 2023. Modelled resident stock (augmented residual method, ACS-based). Reference year 2022. 2025 revised vintage; source states verbatim: 'we revised our estimate of the unauthorized immigrant population for 2022 upward, from 11.0 million to 11.8 million.' Revision follows the Census Bureau's December 2024 population-estimate update and reweighting of the 2022 and 2023 ACS."
Country,United States,USA,irregular_stock,2010,"Pew Hispanic Center, Unauthorized Immigrant Population: National and State Trends, 2010",https://www.pewresearch.org/race-and-ethnicity/2011/02/01/unauthorized-immigrant-population-brnational-and-state-trends-2010/,sources\007_unauthorized-immigrant-population-brnational-and-state-trends-2010.html_b79b1448cf,downloaded,200,472101,"retrieved_reference_file_or_page Reference date March 2010. Modelled stock estimate (augmented residual method, CPS-based). Published 1 February 2011."
Country,United States,USA,irregular_stock,2011;2018,"Migration Policy Institute, Unauthorized Immigrants in the United States: Stable Numbers, Changing Origins",https://www.migrationpolicy.org/sites/default/files/publications/mpi-unauthorized-immigrants-stablenumbers-changingorigins_final.pdf,sources\008_mpi-unauthorized-immigrants-stablenumbers-changingorigins_final.pdf_e448109675,downloaded,200,2370062,"retrieved_reference_file_or_page Modelled stock estimate from pooled 2010-2012 ACS; MPI publishes it as a single 2010-2012 figure. Assigned here to 2011 as the midpoint of the pooling window - not a published 2011-specific value. Reference year 2018. Modelled stock estimate from pooled 2014-2018 ACS and 2008 SIPP, weighted to 2018."
Country,United States,USA,irregular_stock,2017,"Pew Research Center, Unauthorized immigrant population trends",https://www.pewresearch.org/race-and-ethnicity/feature/unauthorized-trends/,sources\009_unauthorized-trends.html_1f9d270ba6,downloaded,200,380018,retrieved_reference_file_or_page Reference year 2017. Modelled stock estimate (residual method). Pre-2025 vintage.
